,x,y,z,Vx,Vy,Vz,cloneOf
4642,1462903431.0514522,2909256828.3550024,-9341918.811050475,-478248.7889037561,251880.66982229621,43072.16278897325,1012
4643,2065525253.8267148,2771370479.419032,-19707302.651414838,-389126.4637769464,327407.55409562855,13374.132206151713,1012
4644,1816233833.6016862,2940822579.503004,-11597574.522350881,-416183.80534465035,292230.7821547137,13645.102886796929,1012
4645,1553119777.2309759,3087893244.0397363,-3399581.848364882,-440073.73685502907,254829.9575078308,13812.22609533523,1012
4646,2065234523.464355,2771503802.2231627,-29160307.31139142,-388929.1629909728,327317.076122053,19789.304099745106,1012
4647,1816062741.3369038,2940901038.80227,-17160584.73959834,-415982.50708598515,292138.471024586,20190.251325235862,1012
4648,1553069625.1792145,3087916242.7114925,-5030259.7560925335,-439869.973124968,254736.51576459012,20437.538546934506,1012
4649,2064831344.4203544,2771688691.617846,-38608315.50282788,-388655.5502123703,327191.6030803204,26201.085197956632,1012
4650,1815825474.010606,2941009844.587169,-22720654.578993604,-415703.3506923123,292010.4557980599,26731.940268049922,1012
4651,1553000075.318238,3087948136.8088865,-6660075.754706845,-439587.39766493975,254606.93262644208,27059.349131516505,1012
4652,2064315785.7773662,2771925115.9232373,-48049708.35815909,-388305.67232327966,327031.1564695905,32608.376875103047,1012
4653,1815522072.2773263,2941148978.2143917,-28276831.351192996,-415346.3839956423,291846.75840988534,33269.04883051546,1012
4654,1552911139.565057,3087988920.867026,-8288750.583626747,-439226.05889279465,254441.2302967902,33676.523235926725,1012
4655,2063687935.8737104,2772213034.629248,-57482868.14332369,-387879.5892734762,326835.7637815641,39010.08127474028,1012
4656,1815152588.1233914,2941318415.844107,-33828163.03390989,-414911.6681603813,291647.40690876724,39800.45691273341,1012
4657,1552802833.1583548,3088038587.8977747,-9916005.177804753,-438786.01872207096,254239.4371678756,40287.927041447685,1012
4658,2178721606.6290507,2923249053.6233897,-20787315.969857235,-351363.3070274691,324655.361647963,12406.286394726661,1012
4659,1915768344.457472,3101987585.654231,-12233152.874564793,-378323.60966915416,292781.205486328,12712.411062863568,1012
4660,1638234928.4120185,3257118119.12693,-3585888.09931726,-402404.64120321575,258678.80756481667,12921.786606848416,1012
4661,2178414943.458991,2923389682.8766403,-30758370.77158367,-351180.28430726845,324571.4312938069,18357.2115505818,1012
4662,1915587875.8752954,3102070344.7346315,-18101031.05023004,-378136.0708699513,292695.2041537183,18810.175081733996,1012
4663,1638182027.892605,3257142378.1879063,-5305931.552882783,-402214.01360851154,258591.38977582354,19119.981822619946,1012
4664,2177989669.116362,2923584704.7086353,-40724155.28482294,-350926.4720643299,324455.03835955454,24304.991292740935,1012
4665,1915337605.6598163,3102185113.369897,-23965807.707409203,-377875.99581909686,292575.9392280225,24904.71607393922,1012
4666,1638108666.5117328,3257176020.1678276,-7025065.86239174,-401949.655077916,258470.16053678287,25314.900927936113,1012
4667,2177445856.469733,2923834085.7033887,-50682961.92370267,-350601.91378807445,324306.20278853615,30248.606499764497,1012
4668,1915017576.6935475,3102331871.895011,-29826477.946814,-377543.42907911196,292423.4311446715,30994.98977125501,1012
4669,1638014856.8394964,3257219039.302312,-8742996.463030294,-401611.6109079022,258315.1406197007,31505.48245529975,1012
4670,2176783598.6986017,2924137783.130751,-60633084.29797338,-350206.6650898921,324124.9500829604,36187.03876378458,1012
4671,1914627843.8118052,3102510595.163658,-35682037.57276976,-377138.42763359554,292237.70603514044,37079.952636636124,1012
4672,1637900614.9497004,3257271428.2202535,-10459428.996234,-401199.9390205985,258126.35658644163,37690.665680435326,1012
4673,2283874942.7592907,3064336097.233181,-21790590.37479871,-314637.2124614135,323822.705834181,11485.991106221478,1012
4674,2008230562.6956692,3251701226.1091075,-12823571.050176498,-341663.8133643621,295153.40599133616,11830.208788826489,1012
4675,1717302335.4471657,3414318945.2234626,-3758956.6067785397,-366090.1463453568,264237.8105103981,12084.39143927316,1012
4676,2283553478.866045,3064483513.7855024,-32242885.952744022,-314467.76632180525,323745.0014131554,16995.478090416458,1012
4677,2008041384.017891,3251787979.455399,-18974655.195938908,-341489.289181687,295073.3728870054,17504.806717693435,1012
4678,1717246881.748823,3414344375.118374,-5562015.855882637,-365911.8723540256,264156.0578230113,17880.913196157486,1012
4679,2283107679.1769185,3064687948.107919,-42689656.878168166,-314232.7818089311,323637.2424782805,22502.05298693361,1012
4680,2007779034.816271,3251908287.2586074,-25122488.13221529,-341247.2625403868,294962.38458075974,23176.405288044305,1012
4681,1717169979.670544,3414379640.7873483,-7364122.08220318,-365664.64555317943,264042.68483342207,23674.371150616855,1012
4682,2282537620.077393,3064949365.171662,-53129113.15065319,-313932.29918617744,323499.4474934949,28004.77227251234,1012
4683,2007443560.0429935,3252062128.90461,-31266016.459481135,-340937.7749104805,294820.46008987416,28844.032700661526,1012
4684,1717071642.3891048,3414424736.1877923,-9164966.504115522,-365348.5083038578,263897.7109675085,29463.772623455556,1012
4685,2281843399.2441607,3065267720.1842628,-63559466.02310927,-313566.369939695,323331.6400692599,33502.69308453112,1012
4686,2007035017.1799345,3252249478.0334334,-37404187.51578455,-340560.8793210802,294647.62373237946,34506.717836764976,1012
4687,1716951886.7540917,3414479653.592844,-10964240.556198776,-364963.5147745508,263721.1610657962,35248.12563053514,1012
4688,2378702734.047918,3191569081.1528525,-22695348.125510264,-278407.0487543173,325114.1989564387,10602.153066002964,1012
4689,2091613441.9826887,3386713717.130139,-13356013.040039502,-305683.15978537087,299598.38648768835,10988.42329070514,1012
4690,1788605708.673245,3556083416.7664123,-3915030.630752869,-330632.8373939194,271802.4493953149,11291.064979173658,1012
4691,2378367922.7903285,3191722618.524574,-33581628.98215693,-278250.6413627429,325042.4738298911,15687.689331998037,1012
4692,2091416408.4982235,3386804072.5248885,-19762493.710652106,-305521.0539740593,299524.0481861965,16259.241850208691,1012
4693,1788547952.5056927,3556109902.5250764,-5792953.929089233,-330466.2668859769,271726.0636782397,16707.051720340605,1012
4694,2377903613.2436414,3191935541.0767508,-44462155.79955621,-278033.7387245124,324943.0068608497,20770.537593186524,1012
4695,2091143166.408,3386929375.5767593,-26165588.17970497,-305296.2488814606,299420.95731847675,21527.274472324025,1012
4696,1788467857.4092271,3556146632.4447565,-7669884.634592071,-330235.27024150576,271620.1334955931,22120.175794203416,1012
4697,2377309884.964906,3192207812.3262005,-55335064.255451046,-277756.3780047759,324815.81509246724,25849.82692968544,1012
4698,2090793762.5306427,3387089604.8157187,-32564199.309924066,-305008.78302677005,299289.13154861866,26791.618506781237,1012
4699,1788365437.1077306,3556193600.2319684,-9545501.144847438,-329939.8870405919,271484.67699796654,27529.50968981887,1012
4700,2376586839.6864085,3192539385.620646,-66198491.33295138,-277418.6067278652,324660.9203183988,30924.687031415222,1012
4701,2090368256.734708,3387284732.7873125,-38957230.73223235,-304658.70566578204,299128.5934642893,32051.371935330935,1012
4702,1788240709.1503935,3556250797.839025,-11419482.082622007,-329580.16789562616,271319.7173951336,32934.12654567127,1012
4703,1959801407.921177,2629517967.5843663,-18698584.977848798,-426960.0498238969,330818.453564547,14351.216164765952,1012
4704,1723269961.2905717,2790296667.1933475,-11003953.030961517,-454171.56020981714,292330.403270089,14588.35118847589,1012
4705,1473623389.7156932,2929839524.337795,-3225574.3571401015,-477926.55078625475,251617.54209282208,14714.46005095424,1012
4706,1959525558.5833764,2629644466.2649126,-27667737.888172783,-426748.33468714333,330721.36547412607,21235.066059471064,1012
4707,1723107626.3780437,2790371110.555819,-16282220.74317807,-453956.3467581196,292231.710926317,21585.947673661907,1012
4708,1473575804.695142,2929861345.8232527,-4772786.066854082,-477709.47692393005,251517.99660402717,21772.547192104612,1012
4709,1959143016.2462091,2629819892.101677,-36632150.074043535,-426454.7323755585,330586.7256547345,28115.277434925312,1012
4710,1722882503.5724661,2790474347.120001,-21557698.58069139,-453657.89305343194,292094.8463605069,28579.84551783881,1012
4711,1473509814.7416377,2929891607.4222627,-6319179.984245881,-477408.44323904347,251379.94891378548,28826.90371937901,1012
4712,1958653846.456335,2630044215.0363464,-45590285.529581934,-426079.29319638683,330414.5571762122,34990.67140232893,1012
4713,1722594631.4474728,2790606359.1968393,-26829482.61753224,-453276.2502342598,291919.8330236975,35568.84635261568,1012
4714,1473425431.1622186,2929930303.9496546,-7864491.1426786035,-477023.50131216715,251203.42267585802,35876.32090510239,1012
4715,1958058133.0304797,2630317396.6323404,-54540609.32439426,-425622.08147919894,330204.88953874167,41860.06989832023,1012
4716,1722244059.3284707,2790767124.166745,-32096669.560645133,-452811.4836931357,291706.7009035231,42551.75264867894,1012
4717,1473322668.4155762,2929977428.774978,-9408454.761040539,-476554.7171011184,250988.4481371069,42919.590867930485,1012
4718,2080236544.705119,2791109011.8717446,-19847663.976553123,-387748.08460434945,326247.7980894809,13326.757825325521,1012
4719,1829169596.1540017,2961768000.6779313,-11680175.929410018,-414709.5825850591,291195.6307034244,13596.76866289309,1012
4720,1564181562.4933524,3109886146.6345444,-3423794.6907610595,-438514.89023380406,253927.28873898572,13763.299880982655,1012
4721,2079943743.6738482,2791243284.2409062,-29367995.77328109,-387551.4827050346,326157.640610567,19719.205642943896,1012
4722,1828997285.3187516,2961847018.787877,-17282807.575305633,-414508.99737305887,291103.6465614381,20118.73261729171,1012
4723,1564131053.243624,3109909309.109745,-5066086.776037559,-438311.84828369843,253834.17798878907,20365.143888399045,1012
4724,2079537693.0676715,2791429490.4733586,-38883295.51512016,-387278.8391284538,326032.6120244126,26108.274676190103,1012
4725,1828758328.103334,2961956599.520238,-22882477.90109536,-414230.8298182205,290976.08479551785,26637.249330427887,1012
4726,1564061008.0276604,3109941430.366474,-6707510.813425288,-438030.27377365704,253705.0538651655,26963.498433250217,1012
4727,2079018462.4612699,2791667598.6636214,-48391932.80444449,-386930.20059067995,325872.73375402216,32492.87019097632,1012
4728,1828452765.4518363,2962096724.098918,-28478227.43209605,-413875.12758312235,290812.96726271545,33151.20188802022,1012
4729,1563971438.847349,3109982504.9009185,-8347785.553365499,-437670.2149500226,253539.93849286885,33557.23292145332,1012
4730,2078386140.8221347,2791957568.0130825,-57892278.385205105,-386505.6268291319,325678.03319371445,38871.898219729046,1012
4731,1828080649.720847,2962267368.514293,-34069097.365432546,-413441.9516155114,290614.3219123805,39659.47415783191,1012
4732,1563862361.0499072,3110032525.675169,-9986629.943225652,-437231.7335070208,253338.86016356817,40145.21755054843,1012
4733,2194239115.9109163,2944069310.8718543,-20935369.474043306,-350118.69400444144,323505.35456691287,12362.340355668348,1012
4734,1929413021.6739516,3124080872.380798,-12320281.061433628,-376983.4967942596,291744.10430371214,12667.380656880727,1012
4735,1649902929.3306134,3280316292.079318,-3611427.870757349,-400979.22754461446,257762.50524685366,12876.01454252068,1012
4736,2193930268.5937066,2944210941.72886,-30977441.12113677,-349936.31959456956,323421.7215141815,18292.18590873087,1012
4737,1929231267.7403603,3124164220.896211,-18229952.026860863,-376796.62230241933,291658.40760842914,18743.54493452194,1012
4738,1649849652.037821,3280340723.9206085,-5343721.990114547,-400789.2751985266,257675.39711261514,19052.25426569943,1012
4739,2193501965.3195524,2944407352.5648837,-41014204.943166435,-349683.406415411,323305.740871591,24218.89718990636,1012
4740,1649775768.1551728,3280374605.5088086,-7075100.490218312,-400525.8530891889,257554.5972965867,25225.229483191033,1012
4741,2192954279.4760146,2944658509.72594,-51043941.19232082,-349359.9978023369,323157.4325118274,30141.458687727594,1012
4742,1928656906.71665,3124427610.7315307,-30038911.07593745,-376206.07979080506,291387.5972844995,30885.19809083092,1012
4743,1649681290.3422914,3280417931.038482,-8805266.708275765,-400189.0063526235,257400.12649719487,31393.88248747053,1012
4744,2192287304.9062433,2944964370.1775427,-61064931.32492681,-348966.14916974836,322976.82184676453,36058.85560177133,1012
4745,1928264398.0403357,3124607606.9209456,-35936175.755246416,-375802.5129574503,291202.5300578077,36948.60655973574,1012
4746,1649566234.787464,3280470693.0860233,-10533924.189212412,-399778.7927057846,257212.01118221582,37557.15631160194,1012
4747,2300141385.6655607,3086161218.757148,-21945789.500455454,-313522.692065213,322675.64821953437,11445.304973585366,1012
4748,2022533783.5853598,3274860818.323403,-12914904.372521278,-340453.5582719675,294107.9019061328,11788.303354681202,1012
4749,1729533478.1727853,3438636749.6471906,-3785729.02407974,-364793.36732879345,263301.81687201903,12041.585629275738,1012
4750,2299817632.2099714,3086309685.2544065,-32472529.46503284,-313353.84614443185,322598.21904618666,16935.276034763956,1012
4751,2022343257.5202515,3274948189.5530677,-19109798.385976277,-340279.6522957649,294028.15229823417,17442.800498003795,1012
4752,1729477629.516557,3438662360.661447,-5601630.202390663,-364615.72482665547,263220.3537722395,17817.574717202922,1012
4753,2299368657.401641,3086515575.6194334,-42993705.42885545,-313119.6940030065,322490.841819279,22422.34532357704,1012
4754,2022079039.7888665,3275069354.224564,-25301418.03385535,-340038.4829708198,293917.55713916296,23094.308907256847,1012
4755,1729400179.7185924,3438697877.5031013,-7416571.570203692,-364369.37376237544,263107.3823769446,23590.51085542745,1012
4756,2298794538.17009,3086778854.5739756,-53507514.64258504,-312820.27576170076,322353.53493734635,27905.572658949477,1012
4757,2021741175.6635523,3275224291.576949,-31488702.414006367,-339730.09162025433,293776.1353788303,28741.860225568467,1012
4758,1729301142.0495164,3438743294.0865245,-9230242.146658778,-364054.35634694,262962.922043201,29359.40488106118,1012
4759,2298095372.887696,3087099477.0065384,-64012155.61913803,-312455.642724289,322186.3219272161,33384.01851810508,1012
4760,2021329723.0355883,3275412975.0625057,-37670591.367103055,-339354.531085339,293603.91124912695,34384.48677409393,1012
4761,1729180533.4789228,3438798602.6298194,-11042331.168639466,-363670.72655696137,262786.99752354337,35123.268323811164,1012
4762,2395644568.948752,3214300394.1805563,-22856991.20745394,-277420.8642790123,323962.5665637008,10564.597699480164,1012
4763,2106510540.7681828,3410834908.832966,-13451138.574062273,-304600.35678921355,298537.13721651316,10949.499662492924,1012
4764,1801344695.4265265,3581410910.3107305,-3942914.6541024595,-329461.6566615248,270839.65999345586,11251.069321585454,1012
4765,2395307373.0648837,3214455025.0915275,-33820807.42415947,-277265.01091989543,323891.09550473734,15632.119777484797,1012
4766,2106312103.9520965,3410925907.7659593,-19903248.123081297,-304438.8251955275,298463.0622390972,16201.647719727267,1012
