,id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
150,bK02PF2Q,3137746,       (2002 PQ152),2002 PQ152,,,N,N,9.2,,,,8,2459000.5,59000,20200531.0,J2000,0.1899517707434128,25.76353489812955,20.86970582362013,9.334206159537858,324.6194219035881,355.3988764765095,60.87462127437557,30.65736397263897,0.0075369545847245,2450923.680564501,19980420.1805645,47764.65029119704,130.772485396843,19.857,7727.74869,4.4791e-05,0.0022133,0.00064511,5.2578e-05,0.0004665,0.012195,0.015758,0.0026337,9.7121e-07,1.0519,6.155,CEN,0.47018
151,bK02TU1K,3141515,       (2002 TK301),2002 TK301,,,N,N,13.424,,,,JPL 5,2452554.5,52554,20021007.0,J2000,0.1322631523553876,16.09875874839319,13.96948616732183,24.39532637656262,206.7963611395211,183.0113059973088,0.0054505387640068,18.22803132946455,0.0152586280132194,2452554.142789721,20021006.6427897,23593.20901512975,64.5946858730452,12.9744,5049.247248,11.461,184.74,26.849,198.53,27.23,60209.0,45750.0,209.17,0.26264,2998300.0,406100.0,CEN,0.047328
152,bK02VD1G,3144137,       (2002 VG131),2002 VG131,,,N,N,11.33,,,,JPL 9,2452606.5,52606,20021128.0,J2000,0.3432074565954185,19.10574227249437,12.54850906078401,21.22954040585318,213.382920149898,99.80508713188304,33.66986822886319,25.66297548420474,0.0118020704126559,2449753.6218988188,19950205.1218988,30503.12253805517,83.5129980508013,11.6068,4517.018356,0.87502,11.24,9.3373,1.7298,1.3062,89.108,13.287,15.097,0.010415,1419.1,26917.0,CEN,0.17535
153,bK03C22C,3152326,       (2003 CC22),2003 CC22,,,N,N,12.7,,,,6,2459000.5,59000,20200531.0,J2000,0.426437960276859,7.274024560849487,4.172104364117056,6.424303778608945,123.7031253364106,37.3117132785449,306.7160763087796,10.37594475758192,0.0502391090820949,2460061.106461077,20230426.6064611,7165.732167179347,19.6187054542898,3.18391,1239.0822547,2.4295e-05,0.00036052,3.0437e-05,5.7652e-05,0.00070483,0.0036641,0.021873,0.00051426,3.735e-06,0.5141,0.53273,CEN,0.76376
154,bK03K20Q,3157345,       (2003 KQ20),2003 KQ20,,,N,N,13.117,,,,JPL 5,2452790.5,52790,20030531.0,J2000,0.1938803747444266,10.56266002664571,8.514767542381668,5.70423584961938,252.1397051697778,357.7095904655959,0.0240074773856248,12.61055251090976,0.0287107224884431,2452789.663814933,20030530.1638149,12538.86941176454,34.3295534887462,7.50075,2919.0668775,195.88,1885.6,549.04,1018.7,376.95,717400.0,475470.0,2251.1,7.6879,16560000.0,3357500.0,CEN,0.017247
155,bK03L07H,3157354,       (2003 LH7),2003 LH7,,,N,N,12.544,,,,JPL 5,2452792.5,52792,20030602.0,J2000,0.2924749898432646,16.96372565476682,12.00226016618497,21.16407830999779,244.8090904093565,4.381801995207479,0.0124176702101995,21.92519114334868,0.014106595507039,2452791.619725932,20030601.1197259,25519.97750416556,69.8698904973732,10.9888,4276.511296,81.052,1559.8,271.43,1334.2,271.81,239110.0,125290.0,2016.0,1.9456,8881900.0,3519800.0,CEN,0.062745
156,bK03QB2C,3160806,       (2003 QC112),2003 QC112,,,N,N,8.7,,,,JPL 6,2459000.5,59000,20200531.0,J2000,0.2745761507328598,20.50983249553092,14.87832163673232,18.21966710828408,158.56297327703,22.51435376612961,216.9419218932087,26.14134335432953,0.0106111121256769,2472482.4118309584,20570428.911831,33926.69832682909,92.8862377189024,13.8896,5405.415632,0.00012077,0.0029782,0.0046371,0.00022858,0.00034166,0.0063606,0.010529,0.0037959,2.3112e-06,3.4428,7.3896,CEN,0.15947
157,bK03QB2D,3160807,       (2003 QD112),2003 QD112,,,N,N,10.7,,,,4,2459000.5,59000,20200531.0,J2000,0.5838045225766003,19.01630674634829,7.914500865126243,14.48507964955347,0.4861121107733578,274.139548589567,95.30006669616952,30.11811262757034,0.0118854276448118,2450982.272171423,19980617.7721714,30289.19200540051,82.9272881735811,6.93492,2698.8628164,3.8263e-05,0.002853,0.00054709,0.00025583,0.00021416,0.0065898,0.022134,0.0045186,2.6747e-06,0.06147,6.8164,CEN,0.43787
158,bK03QB2N,3167329,       (2003 QN112),2003 QN112,,,N,N,12.932,,,,JPL 3,2452896.5,52896,20030914.0,J2000,0.3238443120637331,24.90959042421218,16.84276124949383,7.866986579884305,148.5062569228242,218.359587845589,342.3694242688342,32.97641959893052,0.0079278275360916,2455120.384872735,20091015.8848727,45409.66593446834,124.32488962209,15.8448,6166.320816,0.3404,7.2764,3.5596,0.36445,0.12488,63.263,18.333,9.6329,0.0034737,3286.1,19897.0,CEN,0.45459
159,bK03QB2P,3167330,       (2003 QP112),2003 QP112,,,N,N,12.71,,,,JPL 3,2452906.5,52906,20030924.0,J2000,0.3328494167009257,21.20605283285972,14.14763051691335,31.18178651339515,332.1046825134916,106.5077639085872,291.4345157067359,28.2644751488061,0.0100928615377859,2459699.963284577,20220430.4632846,35668.7742769701,97.6557817302398,13.3002,5176.038834,0.31343,5.778,2.7932,1.2409,0.039749,24.172,62.735,7.7012,0.004125,3439.2,14578.0,CEN,0.10345
160,bK03UT2Y,3170280,       (2003 UY292),2003 UY292,,,N,N,10.22,,,,JPL 5,2452950.5,52950,20031107.0,J2000,0.2721828852132685,21.86412656702952,15.91308551534735,8.626694276276021,28.2841665888441,23.88216546422032,0.1422446553484989,27.81516761871169,0.0096406402002309,2452935.745310229,20031023.2453102,37341.9184331116,102.236600775117,14.9256,5808.595752,18.183,472.93,53.348,89.465,263.8,6297.3,3584.0,601.65,0.31279,372190.0,1211600.0,CEN,0.017228
161,bK03WI8N,3170289,       (2003 WN188),2003 WN188,,,N,N,14.0,10.0,0.05,2.2,5,2459000.5,59000,20200531.0,J2000,0.8460315225319949,14.39688683117512,2.216666745675206,26.84289334034372,123.4449550540873,41.31153905148036,106.48578999655,26.57710691667503,0.0180426858573466,2453098.618714781,20040403.1187148,19952.68347774372,54.6274701649383,1.29147,502.6013799,7.7964e-06,0.00075518,4.6092e-06,8.1384e-05,5.6655e-05,0.00024157,0.0083882,0.0013941,1.4196e-06,0.00069724,1.5699,CEN,0.45226
162,bK04C39J,3175346,       (2004 CJ39),2004 CJ39,,,N,N,13.889,,,,4,2459000.5,59000,20200531.0,J2000,0.4757000287438242,12.86985769702247,6.747666020619953,3.602736215553946,334.6293087438959,126.5718681008482,135.6924682788514,18.99204937342498,0.0213473247313466,2452644.084384155,20030104.5843842,16863.93983932667,46.1709509632489,5.76602,2243.9620034,0.0016816,0.01738,0.012587,0.0054444,0.045378,0.94304,0.068162,0.025647,4.3242e-05,13.976,34.16,CEN,0.65366
163,bK04D62A,3176877,       (2004 DA62),2004 DA62,,,N,N,13.0,,,,5,2459000.5,59000,20200531.0,J2000,0.4656748094251403,7.665492789441291,4.095865895568431,52.29144393075309,32.03851067127799,162.4064779826796,277.7726313443463,11.23511968331415,0.0464401864516932,2460771.1080646594,20250405.6080647,7751.906861409133,21.2235643022837,3.11599,1212.6498283,5.9878e-07,1.465e-06,4.484e-06,5.5041e-05,2.2603e-05,0.00059386,0.00022837,2.1472e-06,1.3313e-08,0.0051582,0.0022222,CEN,0.48041
164,bK04L31R,3383613,       (2004 LR31),2004 LR31,,,N,N,8.8,,,,12,2459000.5,59000,20200531.0,J2000,0.2834165469945573,20.40623493460311,14.62277029227819,16.76073461989544,164.5283903393751,99.24216103788528,53.33502995240235,26.18969957692802,0.0106920197033516,2454012.1973750354,20061003.697375,33669.97162258792,92.1833583096178,13.6521,5312.987757,3.917e-06,0.00013498,1.8538e-05,1.7236e-05,3.599e-05,0.00037066,0.00072293,0.00017323,1.0608e-07,0.018857,0.33407,CEN,0.44905
165,bK04Q26Q,3340114,       (2004 QQ26),2004 QQ26,,,N,N,9.6,,,,6,2459000.5,59000,20200531.0,J2000,0.149402832464246,23.07738238359364,19.62955608962426,21.44508039835543,197.5597503604772,357.3416145186404,62.76801873604592,26.52520867756302,0.0088904604555824,2451940.3461362445,20010130.8461362,40492.84081500548,110.863356098578,18.6289,7249.809013,6.4353e-05,0.0023013,0.00049788,7.8819e-05,0.00015982,0.0115,0.017549,0.0026451,1.3298e-06,0.94003,6.0569,CEN,0.18204
166,bK04RE1W,3256759,       (2004 RW141),2004 RW141,,,N,N,14.3,,,,4,2459000.5,59000,20200531.0,J2000,0.4927531254954137,6.971757256386526,3.536402078106736,7.659158159412796,164.324197500601,156.6490861298799,319.2836349524895,10.40711243466632,0.0535415189573506,2459760.963390662,20220630.4633907,6723.753957872655,18.4086350660442,2.52583,982.9772611,9.9726e-06,0.00018021,3.7038e-05,4.9873e-05,0.00021235,0.0018965,0.014409,0.00026901,2.076e-06,0.29861,0.2607,CEN,0.4938
167,bK04VB2P,3407084,       (2004 VP112),2004 VP112,,,N,N,14.984,,,,JPL 5,2453319.5,53319,20041110.0,J2000,0.0475306224752357,8.701221578093621,8.287647100191878,6.850087175767193,219.0090940944788,180.95066365,0.0409248585454538,9.114796055995363,0.0384002216907363,2453318.434254628,20041108.9342546,9374.945876597532,25.6672029475634,7.29509,2839.0301753,18.339,134.34,31.938,107.57,10.915,205360.0,186500.0,140.73,0.88931,4856700.0,217110.0,CEN,0.23124
168,bK04VD0T,3485890,       (2004 VT130),2004 VT130,,,N,N,15.427,,,,JPL 5,2453319.5,53319,20041110.0,J2000,0.1166462752967762,9.038993202888047,7.98462831333828,18.26743521139149,38.79923252682155,1.944775077689376,0.0291089173626486,10.09335809243782,0.0362680314932595,2453318.6973946155,20041109.1973946,9926.097038569802,27.176172590198,6.99243,2721.2439831,44.075,355.34,84.591,740.66,67.832,219050.0,172040.0,396.79,2.1387,4743600.0,585330.0,CEN,0.052442
169,bK04XJ0Q,3300581,       (2004 XQ190),2004 XQ190,,,N,N,12.003,,,,JPL 5,2453353.5,53353,20041214.0,J2000,0.0101029916332047,23.05719464027094,22.82424799573511,6.266209287844947,305.7828584639233,169.6774006080855,359.8780002152058,23.29014128480677,0.0089021390845112,2453367.204547148,20041227.7045471,40439.71865440285,110.717915549358,21.8406,8499.706302,117.25,2281.1,537.52,490.97,792.22,6161400.0,6037700.0,2304.1,1.3211,678230000.0,6001100.0,CEN,0.046179
170,bK05C16R,3268479,       (2005 CR16),2005 CR16,,,N,N,14.0,,,,3,2459000.5,59000,20200531.0,J2000,0.5098423138487955,6.623839516432899,3.246725850811663,9.393851370746187,139.9852321903741,313.1302540730925,337.4413023866163,10.00095318205414,0.0578148457505963,2459390.688667297,20210625.1886673,6226.774374751088,17.0479791232063,2.27334,884.7157278,1.9845e-05,0.00029389,1.2781e-05,5.4675e-05,0.00014598,0.003055,0.021936,0.00044373,3.8477e-06,0.40536,0.41441,CEN,0.66292
171,bK05H03L,3277418,       (2005 HL3),2005 HL3,,,N,N,14.4,,,,3,2459000.5,59000,20200531.0,J2000,0.8314390268542058,11.28859032731795,1.902815771016914,35.70259224701559,238.4488093884002,314.6847806385637,143.1316473616115,20.67436488361899,0.0259863034355735,2453492.5350939305,20050502.0350939,13853.45171899991,37.9286836933605,1.01272,394.1202424,4.0237e-05,0.002809,1.9368e-05,0.00030858,0.00034839,0.00099198,0.053429,0.0051445,9.6994e-06,0.0013377,5.1708,CEN,0.27862
172,bK05N82P,3285174,       (2005 NP82),2005 NP82,,,N,N,13.6,,,,JPL 12,2459000.5,59000,20200531.0,J2000,0.4773255057612659,5.866396004672038,3.066215564746088,130.5464372479355,123.702685203647,254.2855864484853,353.858281383625,8.666576444597988,0.0693660571821456,2459089.0406907336,20200827.5406907,5189.858190363766,14.2090573315914,2.40315,935.2338855,1.2755e-06,1.6107e-07,7.5306e-06,3.4335e-05,1.3018e-05,0.00014582,4.0815e-05,2.3795e-07,2.8568e-09,0.00059104,0.00021374,CEN,0.47007
173,bK05SM3B,3294480,       (2005 SB223),2005 SB223,,,N,N,14.2,,,,3,2459000.5,59000,20200531.0,J2000,0.9051522680727192,29.41250574594579,2.789709460301076,91.3870155680591,219.6668224881804,252.5929642157682,32.88158588680548,56.03530203159051,0.0061788270101741,2453678.8449621326,20051104.3449621,58263.48583755778,159.516730561418,2.3435,912.019895,6.4216e-05,0.020037,2.1315e-05,0.00016258,0.00030206,0.0025058,0.03356,0.038174,6.314e-06,0.0081932,59.538,CEN,0.33637
174,bK05T50J,3295749,       (2005 TJ50),2005 TJ50,,,N,N,15.2,,,,3,2459000.5,59000,20200531.0,J2000,0.5879756924899094,9.244899897303505,3.809123478186584,110.3008508831278,218.0546582044331,211.5847821186649,181.61782877928,14.68067631642043,0.0350631358497228,2464087.956295559,20340505.4562956,10267.19348614238,28.1100437676725,2.91201,1133.2669317,0.003869,0.090921,0.0017592,0.052513,0.0049293,0.06654,2.677,0.14438,0.00051725,151.4,151.46,CEN,0.54456
175,bK05T53N,3301506,       (2005 TN53),2005 TN53,,,N,N,9.0,,,,5,2459000.5,59000,20200531.0,J2000,0.0636565994876602,30.09526454255405,28.1795023410935,24.98624085087398,9.251421434430458,87.01569055421587,310.7472038690944,32.01102674401459,0.0059697593730832,2467250.882143203,20430101.3821432,60303.93814919663,165.103184528944,27.2912,10620.916304,0.00017293,0.010371,0.012623,0.00059094,0.00018251,0.26335,0.23475,0.011031,3.0857e-06,35.083,31.17,CEN,0.16838
176,bK05TH3H,3301993,       (2005 TH173),2005 TH173,,,N,N,11.043,,,,JPL 5,2453658.5,53658,20051015.0,J2000,0.0142536684307391,15.72388309242392,15.49976007638081,15.66963745506539,193.7166728811998,182.3322432802331,0.096514416837114,15.94800610846704,0.0158075427373468,2453652.3944073445,20051008.8944073,22773.93811180183,62.3516443854944,14.5002,5643.042834,69.688,894.28,214.23,903.43,134.34,386360.0,375350.0,907.03,1.3486,23744000.0,1942900.0,CEN,0.063908
177,bK05Uq4N,3407085,       (2005 UN524),2005 UN524,,,N,N,9.3,,,,7,2459000.5,59000,20200531.0,J2000,0.1263524179545309,21.42642870202626,18.71914762739488,17.78840856524296,39.27510643105908,51.08242650200027,15.01808395943429,24.13370977665764,0.0099375514188205,2457489.2540877527,20160410.7540878,36226.22765183409,99.1820058914006,17.7647,6913.488299,2.4726e-05,0.00081557,0.00018775,4.9711e-05,0.00010836,0.0054644,0.0033747,0.00091862,5.6739e-07,0.42081,2.0684,CEN,0.50692
178,bK05VC3B,3321735,       (2005 VB123),2005 VB123,,,N,N,10.192,,,,JPL 5,2453692.5,53692,20051118.0,J2000,0.0085817253835332,17.74426828547606,17.59199184791836,38.88741587679222,39.53998361386675,2.664569103621913,0.3116201673029226,17.89654472303375,0.0131861171882154,2453668.8675566614,20051025.3675567,27301.44096715107,74.7472716417551,16.5999,6460.183083,17.483,236.7,75.59,734.28,56.501,417000.0,409850.0,238.73,0.26384,31082000.0,546280.0,CEN,0.049604
179,bK06A99A,3328334,       (2006 AA99),2006 AA99,,,N,N,11.897,,,,JPL 5,2453741.5,53741,20060106.0,J2000,0.0454116084750794,26.85870992083748,25.63901270176667,33.40877635494675,126.8039058599424,2.345682715453112,0.0023066404333718,28.07840713990828,0.0070807025507075,2453741.1742356545,20060105.6742357,50842.41251795338,139.198939131974,24.6544,9594.752848,141.64,3313.8,732.6,4199.3,335.7,3043800.0,2776500.0,3464.3,1.3104,392120000.0,9409400.0,CEN,0.13487
180,bK06B08Z,3313978,       (2006 BZ8),2006 BZ8,,,N,N,14.2,,,,3,2459000.5,59000,20200531.0,J2000,0.8034496188595884,9.598943150024944,1.886675934682545,165.3059563675318,183.5406644593211,82.14509177476081,168.5223319498412,17.31121036536734,0.033141254557715,2453915.528589024,20060629.028589,10862.59421389933,29.7401621188209,0.966984,376.32116328,1.3881e-06,6.7755e-05,2.9612e-07,1.8551e-05,4.5823e-05,6.3756e-05,0.0017897,0.00012219,3.509e-07,0.0001991,0.11501,CEN,0.52042
181,bK06BK8F,3323998,       (2006 BF208),2006 BF208,,,N,N,14.5,,,,JPL 7,2459000.5,59000,20200531.0,J2000,0.4840051563787401,5.903313831189263,3.046079497171724,35.62386850275579,156.0602400919999,52.65421557161898,337.4621248658395,8.760548165206803,0.068716378991656,2459328.484033281,20210423.9840333,5238.925643094692,14.3433966956734,2.17596,846.8183532,5.8503e-07,2.4518e-07,3.4306e-06,4.2018e-05,3.1611e-05,0.00029586,0.00012496,3.6385e-07,4.281e-09,0.0018324,0.00032638,CEN,0.54326
182,bK06F04V,3330241,       (2006 FV4),2006 FV4,,,N,N,13.0,,,,4,2459000.5,59000,20200531.0,J2000,0.7002328233529566,10.78518910252631,3.233045686868772,32.05964896459884,25.09991378187357,217.5220862438173,136.9665317531696,18.33733251818385,0.0278267462385545,2454078.381884609,20061208.8818846,12937.1934797469,35.4201053518053,2.28622,889.7282374,8.053e-06,0.00030399,4.4671e-06,4.9617e-05,3.462e-05,0.00035621,0.0057343,0.00051685,1.1765e-06,0.0022285,0.54697,CEN,0.60348
183,bK06J57G,3337028,       (2006 JG57),2006 JG57,,,N,N,12.4,,,,3,2459000.5,59000,20200531.0,J2000,0.5076431926450682,9.629580485991086,4.741189504249924,56.95901639981191,75.7364554272625,146.6748095443874,170.2641931752871,14.51797146773225,0.0329832178120727,2453838.353779295,20060412.8537793,10914.6415626019,29.8826599934344,3.82406,1488.2094302,3.2494e-05,0.00069093,2.797e-05,0.00014066,9.9172e-05,0.00057315,0.018387,0.0010417,3.5499e-06,0.0044584,1.1747,CEN,0.46541
184,bK06R01G,3341155,       (2006 RG1),2006 RG1,,,N,N,15.6,,,,3,2459000.5,59000,20200531.0,J2000,0.9202095951152396,25.44108460493214,2.029954441334983,133.4909540687976,305.5881713437587,343.9950488224627,37.96644456254459,48.8522147685293,0.0076806971385179,2454057.401232032,20061117.901232,46870.74539036733,128.325107160486,1.03545,402.9660765,0.0017307,0.55814,0.00050807,0.003462,0.013161,0.049478,1.2488,1.0717,0.00025275,0.07767,1542.4,CEN,0.31833
185,bK06R02J,3342048,       (2006 RJ2),2006 RJ2,,,N,N,15.9,,,,3,2459000.5,59000,20200531.0,J2000,0.7611086261015749,9.678067121145384,2.312006751251596,164.6249780522102,191.6164103047216,161.2635329340498,166.3735674362036,17.04412749103917,0.0327356620990656,2453918.166032453,20060701.6660325,10997.18096156286,30.108640551849,1.3227,514.755159,0.0022788,0.094509,0.00052375,0.0062786,0.0020735,0.048968,2.4482,0.16644,0.00047951,0.34025,161.09,CEN,0.55188
186,bK06RA3J,3358674,       (2006 RJ103),2006 RJ103,,,N,N,7.5,,,,7,2459000.5,59000,20200531.0,J2000,0.0280512395594129,29.99879459290714,29.15729121928788,8.168490510891742,120.7355164971821,30.30544582485075,260.6269191030214,30.8402979665264,0.0059985787877622,2475566.6041411525,20651008.1041412,60014.21548958175,164.309967117267,28.1711,10963.346987,9.2231e-06,0.00064878,0.00084249,8.4943e-06,0.00046908,0.031941,0.031799,0.00066697,1.9459e-07,4.7813,1.9469,CEN,0.5966
187,bK06SD4O,3346461,       (2006 SO134),2006 SO134,,,N,N,16.4,,,,3,2459000.5,59000,20200531.0,J2000,0.8316045353429891,19.51170243363417,3.285682197561158,4.179318580208667,185.1353824409751,170.2802775147666,57.92733996099533,35.73772266970719,0.0114356624529008,2453935.0007165456,20060718.5007165,31480.46748342766,86.1888226787889,2.2815,887.891355,0.0002908,0.022542,0.0032798,0.0067832,0.010287,0.0547,0.098285,0.041287,1.9817e-05,0.19221,54.554,CEN,0.5199
188,bK07BA2P,3563703,       (2007 BP102),2007 BP102,,,N,N,10.6,,,,8,2459000.5,59000,20200531.0,J2000,0.2571349500455648,23.91377610532275,17.76470848107977,64.72666192604089,45.29467124631002,125.8329043074377,31.99832015343661,30.06284372956574,0.0084281418360907,2455203.8956267303,20100107.3956267,42714.04148164888,116.944672092126,17.0523,6636.243591,0.00010987,0.0042505,0.00053176,0.0001569,9.7609e-05,0.0065665,0.011995,0.0053435,2.2471e-06,0.45341,11.388,CEN,0.093157
189,bK07D50P,3370650,       (2007 DP50),2007 DP50,,,N,N,14.6,,,,3,2459000.5,59000,20200531.0,J2000,0.3818347969613456,6.20134319773245,3.833454576938658,3.064426790787845,36.66488431133401,153.4281190047629,290.5080314140165,8.56923181852624,0.0638227368177758,2460089.327775976,20230524.827776,5640.623043600559,15.4431842398373,2.83445,1103.0829065,2.9112e-05,0.0003534,3.7995e-05,2.8819e-05,0.00047028,0.0024793,0.023389,0.00048834,5.4556e-06,0.45955,0.48217,CEN,0.67459
190,bK07H04E,3374387,       (2007 HE4),2007 HE4,,,N,N,14.817,,,,JPL 6,2454211.5,54211,20070421.0,J2000,0.7148599942050857,5.604707788023556,1.598126411155838,4.019591192280098,21.7274432282748,107.8764864844185,359.9451186384453,9.611289164891277,0.0742804646527217,2454212.238839772,20070421.7388398,4846.496339018379,13.2689838166143,0.617901,240.46853217,0.15551,3.2201,0.046558,0.024247,1.6898,0.25213,0.1395,5.522,0.064014,1.2416,4176.7,CEN,0.55477
191,bK07H45U,3377171,       (2007 HU45),2007 HU45,,,N,N,15.8,,,,3,2459000.5,59000,20200531.0,J2000,0.5011621019726584,6.807052408834029,3.395615715384719,6.003953047261244,197.3106208285091,44.70649377059559,257.6725172365946,10.21848910228334,0.0554964793082992,2460844.355394772,20250617.8553948,6486.897988611032,17.7601587641644,2.38694,928.9254398,0.0012662,0.0083813,0.0050263,0.020328,0.032227,0.13454,0.4971,0.012582,0.0001025,12.352,11.981,CEN,0.58887
192,bK07S24A,3521552,       (2007 SA24),2007 SA24,,,N,N,15.1,,,,3,2459000.5,59000,20200531.0,J2000,0.5683288553636415,6.288244220732956,2.714453580516761,17.09843504341464,233.4203597758427,108.763755756497,302.7950102623557,9.86203486094915,0.0625043111691608,2459915.7167053376,20221202.2167053,5759.602710054687,15.7689328132914,1.76861,688.2899537,7.104e-05,0.00078902,0.00012431,0.00027246,0.00021752,0.0031565,0.060661,0.0012374,1.1764e-05,1.1428,1.084,CEN,0.75282
